scenario_id,scenario_name,npv_usd,cumulative_probability
mc_base,Monte Carlo Base,2147067300.6699884,0.5146
mc_base,Monte Carlo Base,2148116912.0880094,0.5147
mc_base,Monte Carlo Base,2149273796.442696,0.5148
mc_base,Monte Carlo Base,2149495491.4545565,0.5149
mc_base,Monte Carlo Base,2149548471.245562,0.515
mc_base,Monte Carlo Base,2149624999.277746,0.5151
mc_base,Monte Carlo Base,2151223148.9411597,0.5152
mc_base,Monte Carlo Base,2152501810.1551113,0.5153
mc_base,Monte Carlo Base,2152899883.853058,0.5154
mc_base,Monte Carlo Base,2157354821.166602,0.5155
mc_base,Monte Carlo Base,2158108897.955093,0.5156
mc_base,Monte Carlo Base,2159502978.784587,0.5157
mc_base,Monte Carlo Base,2169617585.218802,0.5158
mc_base,Monte Carlo Base,2171615148.5826445,0.5159
mc_base,Monte Carlo Base,2171689710.563927,0.516
mc_base,Monte Carlo Base,2171913693.8992295,0.5161
mc_base,Monte Carlo Base,2173735020.5546417,0.5162
mc_base,Monte Carlo Base,2173914040.7116795,0.5163
mc_base,Monte Carlo Base,2174943603.9955225,0.5164
mc_base,Monte Carlo Base,2175705947.6635633,0.5165
mc_base,Monte Carlo Base,2176306593.0431833,0.5166
mc_base,Monte Carlo Base,2178965934.4002776,0.5167
mc_base,Monte Carlo Base,2179491616.175938,0.5168
mc_base,Monte Carlo Base,2179718354.9887524,0.5169
mc_base,Monte Carlo Base,2181810881.4201922,0.517
mc_base,Monte Carlo Base,2184098855.4063926,0.5171
mc_base,Monte Carlo Base,2184101100.6049337,0.5172
mc_base,Monte Carlo Base,2185705354.9206448,0.5173
mc_base,Monte Carlo Base,2186109400.652521,0.5174
mc_base,Monte Carlo Base,2186785595.148594,0.5175
mc_base,Monte Carlo Base,2187013461.6086617,0.5176
mc_base,Monte Carlo Base,2188712580.4717493,0.5177
mc_base,Monte Carlo Base,2191667433.454517,0.5178
mc_base,Monte Carlo Base,2192852867.511232,0.5179
mc_base,Monte Carlo Base,2193127204.524455,0.518
mc_base,Monte Carlo Base,2193445862.762948,0.5181
mc_base,Monte Carlo Base,2193935788.287263,0.5182
mc_base,Monte Carlo Base,2194184434.9344306,0.5183
mc_base,Monte Carlo Base,2199642010.6768785,0.5184
mc_base,Monte Carlo Base,2199646517.028398,0.5185
mc_base,Monte Carlo Base,2200107147.6339493,0.5186
mc_base,Monte Carlo Base,2201091311.519969,0.5187
mc_base,Monte Carlo Base,2204963747.7344093,0.5188
mc_base,Monte Carlo Base,2207579467.1874986,0.5189
mc_base,Monte Carlo Base,2209826036.0025363,0.519
mc_base,Monte Carlo Base,2210285890.2635126,0.5191
mc_base,Monte Carlo Base,2210974772.816558,0.5192
mc_base,Monte Carlo Base,2211712221.432562,0.5193
mc_base,Monte Carlo Base,2212934798.9291444,0.5194
mc_base,Monte Carlo Base,2214072746.7462335,0.5195
mc_base,Monte Carlo Base,2214218124.00197,0.5196
mc_base,Monte Carlo Base,2214531672.602886,0.5197
mc_base,Monte Carlo Base,2215572716.8918858,0.5198
mc_base,Monte Carlo Base,2216253360.666877,0.5199
mc_base,Monte Carlo Base,2218969647.905149,0.52
mc_base,Monte Carlo Base,2221628423.5016804,0.5201
mc_base,Monte Carlo Base,2223755554.3524933,0.5202
mc_base,Monte Carlo Base,2224526811.2924366,0.5203
mc_base,Monte Carlo Base,2227288688.9865847,0.5204
mc_base,Monte Carlo Base,2229153359.0536995,0.5205
mc_base,Monte Carlo Base,2230068268.0704045,0.5206
mc_base,Monte Carlo Base,2230742335.0038795,0.5207
mc_base,Monte Carlo Base,2231122544.2603693,0.5208
mc_base,Monte Carlo Base,2235212024.6119347,0.5209
mc_base,Monte Carlo Base,2235269966.30553,0.521
mc_base,Monte Carlo Base,2236397707.394827,0.5211
mc_base,Monte Carlo Base,2237360882.258355,0.5212
mc_base,Monte Carlo Base,2238248923.065101,0.5213
mc_base,Monte Carlo Base,2242443916.991604,0.5214
mc_base,Monte Carlo Base,2242451423.259494,0.5215
mc_base,Monte Carlo Base,2243200092.424444,0.5216
mc_base,Monte Carlo Base,2244139665.4654584,0.5217
mc_base,Monte Carlo Base,2244683703.1229463,0.5218
mc_base,Monte Carlo Base,2244699508.28625,0.5219
mc_base,Monte Carlo Base,2246239112.074837,0.522
mc_base,Monte Carlo Base,2247839065.0765567,0.5221
mc_base,Monte Carlo Base,2250300357.0173655,0.5222
mc_base,Monte Carlo Base,2252223690.9314103,0.5223
mc_base,Monte Carlo Base,2252555238.4712405,0.5224
mc_base,Monte Carlo Base,2252827832.850766,0.5225
mc_base,Monte Carlo Base,2256770774.182704,0.5226
mc_base,Monte Carlo Base,2257603204.949385,0.5227
mc_base,Monte Carlo Base,2258068189.437784,0.5228
mc_base,Monte Carlo Base,2258664473.0462513,0.5229
mc_base,Monte Carlo Base,2259813693.884778,0.523
mc_base,Monte Carlo Base,2261144014.3905444,0.5231
mc_base,Monte Carlo Base,2262017801.751086,0.5232
mc_base,Monte Carlo Base,2262441320.7335443,0.5233
mc_base,Monte Carlo Base,2262692182.5035424,0.5234
mc_base,Monte Carlo Base,2264099379.3939886,0.5235
mc_base,Monte Carlo Base,2264279703.1561103,0.5236
mc_base,Monte Carlo Base,2264780108.6568103,0.5237
mc_base,Monte Carlo Base,2265121489.6962013,0.5238
mc_base,Monte Carlo Base,2266765182.00651,0.5239
mc_base,Monte Carlo Base,2268195621.3599906,0.524
mc_base,Monte Carlo Base,2275317664.5176096,0.5241
mc_base,Monte Carlo Base,2275693654.044742,0.5242
mc_base,Monte Carlo Base,2275862879.8139,0.5243
mc_base,Monte Carlo Base,2277773942.5180697,0.5244
mc_base,Monte Carlo Base,2278151994.8312316,0.5245
mc_base,Monte Carlo Base,2280178117.688042,0.5246
mc_base,Monte Carlo Base,2281055576.053234,0.5247
mc_base,Monte Carlo Base,2281221810.1769166,0.5248
mc_base,Monte Carlo Base,2281875020.31431,0.5249
mc_base,Monte Carlo Base,2285306623.2887173,0.525
mc_base,Monte Carlo Base,2285734474.4009814,0.5251
mc_base,Monte Carlo Base,2285769496.9316196,0.5252
mc_base,Monte Carlo Base,2286970587.673792,0.5253
mc_base,Monte Carlo Base,2288066515.548057,0.5254
mc_base,Monte Carlo Base,2288954875.6340337,0.5255
mc_base,Monte Carlo Base,2289404775.2522726,0.5256
mc_base,Monte Carlo Base,2290472521.3943334,0.5257
mc_base,Monte Carlo Base,2292347109.8080935,0.5258
mc_base,Monte Carlo Base,2294756169.837293,0.5259
mc_base,Monte Carlo Base,2295035695.6757007,0.526
mc_base,Monte Carlo Base,2295129299.33895,0.5261
mc_base,Monte Carlo Base,2295514199.2069836,0.5262
mc_base,Monte Carlo Base,2295920459.5259776,0.5263
mc_base,Monte Carlo Base,2299516623.099487,0.5264
mc_base,Monte Carlo Base,2299596741.546999,0.5265
mc_base,Monte Carlo Base,2299675133.354749,0.5266
mc_base,Monte Carlo Base,2301639256.228199,0.5267
mc_base,Monte Carlo Base,2302399541.1895266,0.5268
mc_base,Monte Carlo Base,2303907704.21335,0.5269
mc_base,Monte Carlo Base,2305516444.7697444,0.527
mc_base,Monte Carlo Base,2308630800.608494,0.5271
mc_base,Monte Carlo Base,2308676427.668118,0.5272
mc_base,Monte Carlo Base,2310553943.0551867,0.5273
mc_base,Monte Carlo Base,2310630630.5958185,0.5274
mc_base,Monte Carlo Base,2311124239.1799226,0.5275
mc_base,Monte Carlo Base,2314476264.817034,0.5276
mc_base,Monte Carlo Base,2314604618.2575574,0.5277
mc_base,Monte Carlo Base,2316173596.5019646,0.5278
mc_base,Monte Carlo Base,2316692257.0837345,0.5279
mc_base,Monte Carlo Base,2317062259.276329,0.528
mc_base,Monte Carlo Base,2318566730.0197473,0.5281
mc_base,Monte Carlo Base,2319876430.46226,0.5282
mc_base,Monte Carlo Base,2321777563.3846154,0.5283
mc_base,Monte Carlo Base,2323203053.075742,0.5284
mc_base,Monte Carlo Base,2324741581.496854,0.5285
mc_base,Monte Carlo Base,2326562095.4304256,0.5286
mc_base,Monte Carlo Base,2327703729.431396,0.5287
mc_base,Monte Carlo Base,2328465293.732729,0.5288
mc_base,Monte Carlo Base,2329103193.908381,0.5289
mc_base,Monte Carlo Base,2331501539.846784,0.529
mc_base,Monte Carlo Base,2331855029.7430706,0.5291
mc_base,Monte Carlo Base,2332499297.5117435,0.5292
mc_base,Monte Carlo Base,2332978538.7465653,0.5293
mc_base,Monte Carlo Base,2333017104.6790442,0.5294
mc_base,Monte Carlo Base,2334483284.4128513,0.5295
mc_base,Monte Carlo Base,2335752548.816386,0.5296
mc_base,Monte Carlo Base,2336001785.6536446,0.5297
mc_base,Monte Carlo Base,2338343945.6208396,0.5298
mc_base,Monte Carlo Base,2341836454.8194494,0.5299
mc_base,Monte Carlo Base,2343002027.721637,0.53
mc_base,Monte Carlo Base,2344410580.2553368,0.5301
mc_base,Monte Carlo Base,2345715976.989491,0.5302
mc_base,Monte Carlo Base,2346330533.5584183,0.5303
mc_base,Monte Carlo Base,2346772409.961513,0.5304
mc_base,Monte Carlo Base,2347186547.83119,0.5305
mc_base,Monte Carlo Base,2348552265.898898,0.5306
mc_base,Monte Carlo Base,2349718346.5963593,0.5307
mc_base,Monte Carlo Base,2351561577.6357822,0.5308
mc_base,Monte Carlo Base,2352896011.628131,0.5309
mc_base,Monte Carlo Base,2355331630.984357,0.531
mc_base,Monte Carlo Base,2358576915.647124,0.5311
mc_base,Monte Carlo Base,2359477322.1236157,0.5312
mc_base,Monte Carlo Base,2360711340.1220345,0.5313
mc_base,Monte Carlo Base,2362661016.9572477,0.5314
mc_base,Monte Carlo Base,2364073000.843533,0.5315
mc_base,Monte Carlo Base,2364930572.4892545,0.5316
mc_base,Monte Carlo Base,2366170539.8074765,0.5317
mc_base,Monte Carlo Base,2367316856.239755,0.5318
mc_base,Monte Carlo Base,2368063922.643999,0.5319
mc_base,Monte Carlo Base,2368754272.212092,0.532
mc_base,Monte Carlo Base,2370712618.1693482,0.5321
mc_base,Monte Carlo Base,2371833836.9698606,0.5322
mc_base,Monte Carlo Base,2376481007.571376,0.5323
mc_base,Monte Carlo Base,2379086590.896662,0.5324
mc_base,Monte Carlo Base,2379257627.299081,0.5325
mc_base,Monte Carlo Base,2380378216.7433925,0.5326
mc_base,Monte Carlo Base,2381859793.8087807,0.5327
mc_base,Monte Carlo Base,2382583516.683679,0.5328
mc_base,Monte Carlo Base,2383987715.3271685,0.5329
mc_base,Monte Carlo Base,2384743841.7734804,0.533
mc_base,Monte Carlo Base,2386144601.532497,0.5331
mc_base,Monte Carlo Base,2387007823.789168,0.5332
mc_base,Monte Carlo Base,2388359966.146826,0.5333
mc_base,Monte Carlo Base,2388953967.2028036,0.5334
mc_base,Monte Carlo Base,2389091652.940473,0.5335
mc_base,Monte Carlo Base,2392227247.9509315,0.5336
mc_base,Monte Carlo Base,2392962359.520771,0.5337
mc_base,Monte Carlo Base,2396761318.7355986,0.5338
mc_base,Monte Carlo Base,2397765296.7222095,0.5339
mc_base,Monte Carlo Base,2398131791.8855176,0.534
mc_base,Monte Carlo Base,2398269845.881029,0.5341
mc_base,Monte Carlo Base,2398544745.3016534,0.5342
mc_base,Monte Carlo Base,2398769990.275028,0.5343
mc_base,Monte Carlo Base,2399734598.2939115,0.5344
mc_base,Monte Carlo Base,2400104425.8724003,0.5345
mc_base,Monte Carlo Base,2400601732.9082184,0.5346
mc_base,Monte Carlo Base,2400617738.9206624,0.5347
mc_base,Monte Carlo Base,2401262623.953902,0.5348
mc_base,Monte Carlo Base,2402285101.368761,0.5349
mc_base,Monte Carlo Base,2402390548.6230497,0.535
mc_base,Monte Carlo Base,2403471533.591326,0.5351
mc_base,Monte Carlo Base,2403899687.631101,0.5352
mc_base,Monte Carlo Base,2404600009.14943,0.5353
mc_base,Monte Carlo Base,2407953935.4464965,0.5354
mc_base,Monte Carlo Base,2408565608.6053953,0.5355
mc_base,Monte Carlo Base,2411967389.3574023,0.5356
mc_base,Monte Carlo Base,2412495857.9442244,0.5357
mc_base,Monte Carlo Base,2412798642.9758587,0.5358
mc_base,Monte Carlo Base,2414137646.0792985,0.5359
mc_base,Monte Carlo Base,2414377691.44955,0.536
mc_base,Monte Carlo Base,2417041360.766641,0.5361
mc_base,Monte Carlo Base,2423588278.5406466,0.5362
mc_base,Monte Carlo Base,2424199890.485618,0.5363
mc_base,Monte Carlo Base,2425527729.7795043,0.5364
mc_base,Monte Carlo Base,2426685348.46382,0.5365
mc_base,Monte Carlo Base,2427364638.833619,0.5366
mc_base,Monte Carlo Base,2429839494.9488654,0.5367
mc_base,Monte Carlo Base,2430888295.43216,0.5368
mc_base,Monte Carlo Base,2431165129.1916966,0.5369
mc_base,Monte Carlo Base,2432951226.2833905,0.537
mc_base,Monte Carlo Base,2434346701.056938,0.5371
mc_base,Monte Carlo Base,2435215349.1042323,0.5372
mc_base,Monte Carlo Base,2435286390.031007,0.5373
mc_base,Monte Carlo Base,2436226257.754974,0.5374
mc_base,Monte Carlo Base,2436822906.889262,0.5375
mc_base,Monte Carlo Base,2437924815.48136,0.5376
mc_base,Monte Carlo Base,2441199334.047427,0.5377
mc_base,Monte Carlo Base,2442056294.2689724,0.5378
mc_base,Monte Carlo Base,2443476431.8786807,0.5379
mc_base,Monte Carlo Base,2445208301.5464935,0.538
mc_base,Monte Carlo Base,2447600446.172798,0.5381
mc_base,Monte Carlo Base,2450528925.755202,0.5382
mc_base,Monte Carlo Base,2452361395.1029806,0.5383
mc_base,Monte Carlo Base,2452446690.8294272,0.5384
mc_base,Monte Carlo Base,2454431177.1371236,0.5385
mc_base,Monte Carlo Base,2456625799.9136515,0.5386
mc_base,Monte Carlo Base,2456931442.376491,0.5387
mc_base,Monte Carlo Base,2456937235.7133813,0.5388
mc_base,Monte Carlo Base,2458103735.836692,0.5389
mc_base,Monte Carlo Base,2458772431.1526976,0.539
mc_base,Monte Carlo Base,2461407464.4122143,0.5391
mc_base,Monte Carlo Base,2463158726.052698,0.5392
mc_base,Monte Carlo Base,2463262540.578103,0.5393
mc_base,Monte Carlo Base,2463688785.7429724,0.5394
mc_base,Monte Carlo Base,2465259126.636859,0.5395
mc_base,Monte Carlo Base,2465472607.9441586,0.5396
mc_base,Monte Carlo Base,2471749584.936922,0.5397
mc_base,Monte Carlo Base,2474046025.8471045,0.5398
mc_base,Monte Carlo Base,2476409566.603114,0.5399
mc_base,Monte Carlo Base,2478876573.2651787,0.54
mc_base,Monte Carlo Base,2479600425.714507,0.5401
mc_base,Monte Carlo Base,2480450400.6871753,0.5402
mc_base,Monte Carlo Base,2481384345.5574517,0.5403
mc_base,Monte Carlo Base,2482199714.5535817,0.5404
mc_base,Monte Carlo Base,2482784571.3397346,0.5405
mc_base,Monte Carlo Base,2483206362.639738,0.5406
mc_base,Monte Carlo Base,2485810723.9148426,0.5407
mc_base,Monte Carlo Base,2491915409.8295584,0.5408
mc_base,Monte Carlo Base,2491954066.3089166,0.5409
mc_base,Monte Carlo Base,2492570209.230612,0.541
mc_base,Monte Carlo Base,2496601112.809221,0.5411
mc_base,Monte Carlo Base,2498472265.083617,0.5412
mc_base,Monte Carlo Base,2498673688.4512315,0.5413
mc_base,Monte Carlo Base,2500293794.2485585,0.5414
mc_base,Monte Carlo Base,2500576885.8092346,0.5415
mc_base,Monte Carlo Base,2501395091.6676145,0.5416
mc_base,Monte Carlo Base,2501563938.085723,0.5417
mc_base,Monte Carlo Base,2501695918.441988,0.5418
mc_base,Monte Carlo Base,2504362082.9042454,0.5419
mc_base,Monte Carlo Base,2504810234.111377,0.542
mc_base,Monte Carlo Base,2506296853.969582,0.5421
mc_base,Monte Carlo Base,2506758299.954522,0.5422
mc_base,Monte Carlo Base,2509213003.1040144,0.5423
mc_base,Monte Carlo Base,2512032679.6894245,0.5424
mc_base,Monte Carlo Base,2512144653.0359507,0.5425
mc_base,Monte Carlo Base,2518090185.165253,0.5426
mc_base,Monte Carlo Base,2518331734.0132113,0.5427
mc_base,Monte Carlo Base,2520405888.715665,0.5428
mc_base,Monte Carlo Base,2520578558.9986577,0.5429
mc_base,Monte Carlo Base,2522510309.598534,0.543
mc_base,Monte Carlo Base,2523902112.5274696,0.5431
mc_base,Monte Carlo Base,2525046720.1378922,0.5432
mc_base,Monte Carlo Base,2525901017.6796703,0.5433
mc_base,Monte Carlo Base,2526476555.2400723,0.5434
mc_base,Monte Carlo Base,2527481822.5572104,0.5435
mc_base,Monte Carlo Base,2527634239.279933,0.5436
mc_base,Monte Carlo Base,2528327888.8883166,0.5437
mc_base,Monte Carlo Base,2528339207.0642962,0.5438
mc_base,Monte Carlo Base,2528536081.8855677,0.5439
mc_base,Monte Carlo Base,2530038638.713671,0.544
mc_base,Monte Carlo Base,2530887777.1558757,0.5441
mc_base,Monte Carlo Base,2531795696.1017675,0.5442
mc_base,Monte Carlo Base,2535382440.483443,0.5443
mc_base,Monte Carlo Base,2538301614.9553304,0.5444
mc_base,Monte Carlo Base,2539224401.237946,0.5445
mc_base,Monte Carlo Base,2539571707.436369,0.5446
mc_base,Monte Carlo Base,2539701474.617668,0.5447
mc_base,Monte Carlo Base,2539851432.202083,0.5448
mc_base,Monte Carlo Base,2541950470.48636,0.5449
mc_base,Monte Carlo Base,2543084986.733533,0.545
mc_base,Monte Carlo Base,2543686994.7997413,0.5451
mc_base,Monte Carlo Base,2545701361.209277,0.5452
mc_base,Monte Carlo Base,2546565561.147223,0.5453
mc_base,Monte Carlo Base,2552055529.086511,0.5454
mc_base,Monte Carlo Base,2553615292.74468,0.5455
mc_base,Monte Carlo Base,2555569116.2539234,0.5456
mc_base,Monte Carlo Base,2556565220.9874687,0.5457
mc_base,Monte Carlo Base,2556937351.8717213,0.5458
mc_base,Monte Carlo Base,2559880370.2991605,0.5459
mc_base,Monte Carlo Base,2562284229.565592,0.546
mc_base,Monte Carlo Base,2562549926.9249945,0.5461
mc_base,Monte Carlo Base,2565770183.285395,0.5462
mc_base,Monte Carlo Base,2566076859.3403287,0.5463
mc_base,Monte Carlo Base,2567361769.7276387,0.5464
mc_base,Monte Carlo Base,2567790454.9032364,0.5465
mc_base,Monte Carlo Base,2568616946.4402213,0.5466
mc_base,Monte Carlo Base,2569335156.139321,0.5467
mc_base,Monte Carlo Base,2569823388.8342156,0.5468
mc_base,Monte Carlo Base,2575256523.89577,0.5469
mc_base,Monte Carlo Base,2577651868.57485,0.547
mc_base,Monte Carlo Base,2578035837.0025964,0.5471
mc_base,Monte Carlo Base,2578300734.8628216,0.5472
mc_base,Monte Carlo Base,2578605050.9521966,0.5473
mc_base,Monte Carlo Base,2579792142.6080303,0.5474
mc_base,Monte Carlo Base,2581195324.685636,0.5475
mc_base,Monte Carlo Base,2582924339.947106,0.5476
mc_base,Monte Carlo Base,2585021695.8188434,0.5477
mc_base,Monte Carlo Base,2585680022.383348,0.5478
mc_base,Monte Carlo Base,2586132111.956475,0.5479
mc_base,Monte Carlo Base,2587662081.0490103,0.548
mc_base,Monte Carlo Base,2591296251.190147,0.5481
mc_base,Monte Carlo Base,2592196079.5454597,0.5482
mc_base,Monte Carlo Base,2592376712.6459627,0.5483
mc_base,Monte Carlo Base,2593301894.3573327,0.5484
mc_base,Monte Carlo Base,2594853190.034733,0.5485
mc_base,Monte Carlo Base,2597135460.038146,0.5486
mc_base,Monte Carlo Base,2597859996.6774306,0.5487
mc_base,Monte Carlo Base,2598561917.616095,0.5488
mc_base,Monte Carlo Base,2599808501.4912176,0.5489
mc_base,Monte Carlo Base,2599831534.7906327,0.549
mc_base,Monte Carlo Base,2602871306.2968807,0.5491
mc_base,Monte Carlo Base,2603091157.479251,0.5492
mc_base,Monte Carlo Base,2603152082.5788765,0.5493
mc_base,Monte Carlo Base,2604991058.322895,0.5494
mc_base,Monte Carlo Base,2608438394.1489387,0.5495
mc_base,Monte Carlo Base,2609661685.114699,0.5496
mc_base,Monte Carlo Base,2611172552.600074,0.5497
mc_base,Monte Carlo Base,2612256430.632413,0.5498
mc_base,Monte Carlo Base,2613074331.255482,0.5499
mc_base,Monte Carlo Base,2615915757.855607,0.55
mc_base,Monte Carlo Base,2616371703.3246355,0.5501
mc_base,Monte Carlo Base,2616934707.9140325,0.5502
mc_base,Monte Carlo Base,2617520133.5219154,0.5503
mc_base,Monte Carlo Base,2618834658.8153753,0.5504
mc_base,Monte Carlo Base,2619070700.725469,0.5505
mc_base,Monte Carlo Base,2620538845.3964057,0.5506
mc_base,Monte Carlo Base,2621177334.257726,0.5507
mc_base,Monte Carlo Base,2621228104.408135,0.5508
mc_base,Monte Carlo Base,2621512900.9759703,0.5509
mc_base,Monte Carlo Base,2621983456.8700852,0.551
mc_base,Monte Carlo Base,2623365816.0445027,0.5511
mc_base,Monte Carlo Base,2624772142.3811393,0.5512
mc_base,Monte Carlo Base,2625073779.6055574,0.5513
mc_base,Monte Carlo Base,2625884138.2018976,0.5514
mc_base,Monte Carlo Base,2625936381.320315,0.5515
mc_base,Monte Carlo Base,2626666368.9815335,0.5516
mc_base,Monte Carlo Base,2627626041.261001,0.5517
mc_base,Monte Carlo Base,2630172609.245763,0.5518
mc_base,Monte Carlo Base,2630661826.341664,0.5519
mc_base,Monte Carlo Base,2630711258.115752,0.552
mc_base,Monte Carlo Base,2631510642.5216074,0.5521
mc_base,Monte Carlo Base,2633733581.5846815,0.5522
mc_base,Monte Carlo Base,2634076844.610268,0.5523
mc_base,Monte Carlo Base,2635549039.126039,0.5524
mc_base,Monte Carlo Base,2636013636.440627,0.5525
mc_base,Monte Carlo Base,2638051135.6944437,0.5526
mc_base,Monte Carlo Base,2639501885.6801724,0.5527
mc_base,Monte Carlo Base,2641066143.7880144,0.5528
mc_base,Monte Carlo Base,2641567783.650018,0.5529
mc_base,Monte Carlo Base,2643177338.940777,0.553
mc_base,Monte Carlo Base,2645584440.965672,0.5531
mc_base,Monte Carlo Base,2645937845.6647425,0.5532
mc_base,Monte Carlo Base,2647877485.512332,0.5533
mc_base,Monte Carlo Base,2648823148.247693,0.5534
mc_base,Monte Carlo Base,2649811502.421014,0.5535
mc_base,Monte Carlo Base,2652379846.8564863,0.5536
mc_base,Monte Carlo Base,2652996290.94361,0.5537
mc_base,Monte Carlo Base,2655439054.5986824,0.5538
mc_base,Monte Carlo Base,2656425202.3094606,0.5539
mc_base,Monte Carlo Base,2656727988.2116666,0.554
mc_base,Monte Carlo Base,2658948423.6615324,0.5541
mc_base,Monte Carlo Base,2660359428.2143855,0.5542
mc_base,Monte Carlo Base,2660793398.6817536,0.5543
mc_base,Monte Carlo Base,2661589680.7454934,0.5544
mc_base,Monte Carlo Base,2661909439.9952583,0.5545
mc_base,Monte Carlo Base,2663023810.2514334,0.5546
mc_base,Monte Carlo Base,2666537245.4458914,0.5547
mc_base,Monte Carlo Base,2669153326.3290143,0.5548
mc_base,Monte Carlo Base,2669262430.7119136,0.5549
mc_base,Monte Carlo Base,2670984199.735945,0.555
mc_base,Monte Carlo Base,2672007384.1820903,0.5551
mc_base,Monte Carlo Base,2672921219.237796,0.5552
mc_base,Monte Carlo Base,2674119961.7720947,0.5553
mc_base,Monte Carlo Base,2674815668.0451584,0.5554
mc_base,Monte Carlo Base,2675754645.878062,0.5555
mc_base,Monte Carlo Base,2680455650.915037,0.5556
mc_base,Monte Carlo Base,2680936274.8680205,0.5557
mc_base,Monte Carlo Base,2683239139.1020226,0.5558
mc_base,Monte Carlo Base,2684067501.194834,0.5559
mc_base,Monte Carlo Base,2685577114.9097896,0.556
mc_base,Monte Carlo Base,2686036800.000432,0.5561
mc_base,Monte Carlo Base,2686655339.751242,0.5562
mc_base,Monte Carlo Base,2688458010.0266294,0.5563
mc_base,Monte Carlo Base,2688998473.0944195,0.5564
mc_base,Monte Carlo Base,2689052092.666677,0.5565
mc_base,Monte Carlo Base,2689147505.680785,0.5566
mc_base,Monte Carlo Base,2689681848.4010253,0.5567
mc_base,Monte Carlo Base,2690648102.3899064,0.5568
mc_base,Monte Carlo Base,2690859418.7598906,0.5569
mc_base,Monte Carlo Base,2691258615.642908,0.557
mc_base,Monte Carlo Base,2694406872.988966,0.5571
mc_base,Monte Carlo Base,2696424214.044134,0.5572
mc_base,Monte Carlo Base,2696674619.138582,0.5573
mc_base,Monte Carlo Base,2696937015.232442,0.5574
mc_base,Monte Carlo Base,2697598100.207346,0.5575
mc_base,Monte Carlo Base,2697965491.5157704,0.5576
mc_base,Monte Carlo Base,2698756205.4389544,0.5577
mc_base,Monte Carlo Base,2698832908.9465394,0.5578
mc_base,Monte Carlo Base,2699233999.28777,0.5579
mc_base,Monte Carlo Base,2701710444.395876,0.558
mc_base,Monte Carlo Base,2702406029.774886,0.5581
mc_base,Monte Carlo Base,2704975353.184605,0.5582
mc_base,Monte Carlo Base,2708312576.3925543,0.5583
mc_base,Monte Carlo Base,2710117534.7045803,0.5584
mc_base,Monte Carlo Base,2710830152.187823,0.5585
mc_base,Monte Carlo Base,2711091387.8486705,0.5586
mc_base,Monte Carlo Base,2711637726.1362276,0.5587
mc_base,Monte Carlo Base,2712639573.555994,0.5588
mc_base,Monte Carlo Base,2713238722.253663,0.5589
mc_base,Monte Carlo Base,2714812446.410621,0.559
mc_base,Monte Carlo Base,2714812946.298282,0.5591
mc_base,Monte Carlo Base,2715225762.44879,0.5592
mc_base,Monte Carlo Base,2715889029.5303745,0.5593
mc_base,Monte Carlo Base,2717005446.8269954,0.5594
mc_base,Monte Carlo Base,2718920092.1195097,0.5595
mc_base,Monte Carlo Base,2719255825.9596057,0.5596
mc_base,Monte Carlo Base,2719348572.344363,0.5597
mc_base,Monte Carlo Base,2719928237.9837723,0.5598
mc_base,Monte Carlo Base,2719934165.716926,0.5599
mc_base,Monte Carlo Base,2720318448.002524,0.56
mc_base,Monte Carlo Base,2721259124.1564746,0.5601
mc_base,Monte Carlo Base,2722952811.6986837,0.5602
mc_base,Monte Carlo Base,2724252131.75767,0.5603
mc_base,Monte Carlo Base,2724784725.954713,0.5604
mc_base,Monte Carlo Base,2724823824.190668,0.5605
mc_base,Monte Carlo Base,2725031960.224806,0.5606
mc_base,Monte Carlo Base,2725854083.5515738,0.5607
mc_base,Monte Carlo Base,2728719074.4848237,0.5608
mc_base,Monte Carlo Base,2730106696.415069,0.5609
mc_base,Monte Carlo Base,2730255018.296685,0.561
mc_base,Monte Carlo Base,2730629137.123345,0.5611
mc_base,Monte Carlo Base,2733485674.7752433,0.5612
mc_base,Monte Carlo Base,2734651709.802312,0.5613
mc_base,Monte Carlo Base,2736160372.668871,0.5614
mc_base,Monte Carlo Base,2738236426.9738817,0.5615
mc_base,Monte Carlo Base,2739006663.808607,0.5616
mc_base,Monte Carlo Base,2740396772.4977355,0.5617
mc_base,Monte Carlo Base,2741422060.107252,0.5618
mc_base,Monte Carlo Base,2742906095.900031,0.5619
mc_base,Monte Carlo Base,2744612525.0104136,0.562
mc_base,Monte Carlo Base,2745877112.4892006,0.5621
mc_base,Monte Carlo Base,2748656433.138346,0.5622
mc_base,Monte Carlo Base,2754794371.543606,0.5623
mc_base,Monte Carlo Base,2756698503.0084314,0.5624
mc_base,Monte Carlo Base,2759990732.539736,0.5625
mc_base,Monte Carlo Base,2760986108.4519577,0.5626
mc_base,Monte Carlo Base,2764625965.032736,0.5627
mc_base,Monte Carlo Base,2765789597.456176,0.5628
mc_base,Monte Carlo Base,2766136831.4686003,0.5629
mc_base,Monte Carlo Base,2767367610.2191343,0.563
mc_base,Monte Carlo Base,2768745720.3101845,0.5631
mc_base,Monte Carlo Base,2769029478.126983,0.5632
mc_base,Monte Carlo Base,2769468058.962544,0.5633
mc_base,Monte Carlo Base,2771176427.40822,0.5634
mc_base,Monte Carlo Base,2772208621.8512774,0.5635
mc_base,Monte Carlo Base,2773496192.6689267,0.5636
