iteration,average_price_usd_per_lb,terminal_price_usd_per_lb,price_path_std_usd_per_lb,grade_factor,average_recovery,recovery_std,npv_usd,scenario_id,scenario_name,valuation_basis
206,4.19335,3.68102,0.7976,1.07644,0.8307,0.02555,1053281569.16986,mc_base,Monte Carlo Base,total_project_expanded_operation
207,4.80055,6.32158,1.22021,0.92315,0.83183,0.02227,-452480965.3951,mc_base,Monte Carlo Base,total_project_expanded_operation
208,4.67509,6.73081,0.87878,0.94996,0.84458,0.02712,1071515599.16953,mc_base,Monte Carlo Base,total_project_expanded_operation
209,4.66632,3.98332,1.55218,0.87582,0.83369,0.01953,-2628877328.21382,mc_base,Monte Carlo Base,total_project_expanded_operation
210,4.91976,6.16645,0.96936,0.97738,0.85201,0.02484,2225508387.80269,mc_base,Monte Carlo Base,total_project_expanded_operation
211,4.3949,6.37721,0.86415,1.00396,0.84391,0.01777,870463338.96334,mc_base,Monte Carlo Base,total_project_expanded_operation
212,4.0401,4.72671,0.82416,1.00323,0.84106,0.02098,-1186572924.37256,mc_base,Monte Carlo Base,total_project_expanded_operation
213,4.34881,6.26581,1.01482,1.05124,0.85074,0.01939,1406091112.25004,mc_base,Monte Carlo Base,total_project_expanded_operation
214,4.10127,3.69265,0.82711,1.10438,0.84205,0.02568,1194499309.34905,mc_base,Monte Carlo Base,total_project_expanded_operation
215,4.86844,6.3245,0.88466,0.89669,0.84244,0.01887,479986108.1492,mc_base,Monte Carlo Base,total_project_expanded_operation
216,4.40122,5.70699,0.66087,1.06543,0.84726,0.01788,3515366062.41451,mc_base,Monte Carlo Base,total_project_expanded_operation
217,4.80835,7.54728,1.04846,1.14321,0.83476,0.02768,5973307442.70205,mc_base,Monte Carlo Base,total_project_expanded_operation
218,4.08648,5.58392,0.88505,0.98367,0.8419,0.0258,-1614420128.30923,mc_base,Monte Carlo Base,total_project_expanded_operation
219,5.13247,4.16129,1.20212,0.95965,0.82637,0.02464,3560518927.36929,mc_base,Monte Carlo Base,total_project_expanded_operation
220,4.1175,5.56762,1.07986,0.91059,0.84314,0.01829,-3126488503.43357,mc_base,Monte Carlo Base,total_project_expanded_operation
221,5.12942,5.0486,0.85118,0.90604,0.84169,0.02268,2429112180.02591,mc_base,Monte Carlo Base,total_project_expanded_operation
222,4.20581,5.29184,0.61637,0.88061,0.83607,0.02722,-2940111880.05052,mc_base,Monte Carlo Base,total_project_expanded_operation
223,4.39029,5.55129,0.66502,1.1209,0.85302,0.02225,3828085174.12993,mc_base,Monte Carlo Base,total_project_expanded_operation
224,5.4833,6.39463,1.21783,1.01592,0.8405,0.02821,6039860955.72297,mc_base,Monte Carlo Base,total_project_expanded_operation
225,4.82453,7.12334,1.14061,0.8874,0.83648,0.01901,-1001074895.53988,mc_base,Monte Carlo Base,total_project_expanded_operation
226,4.43135,4.9267,0.55893,1.08959,0.83579,0.02275,3487471772.81347,mc_base,Monte Carlo Base,total_project_expanded_operation
227,4.3099,4.71369,0.93404,1.0792,0.83836,0.02053,3299929807.40164,mc_base,Monte Carlo Base,total_project_expanded_operation
228,4.41971,5.15758,0.76416,0.87807,0.84838,0.0276,-1120508235.90858,mc_base,Monte Carlo Base,total_project_expanded_operation
229,4.15432,5.07611,0.98685,0.99752,0.84878,0.02856,-714110624.61485,mc_base,Monte Carlo Base,total_project_expanded_operation
230,4.32346,6.23388,0.9782,1.04372,0.84297,0.01564,735289480.22921,mc_base,Monte Carlo Base,total_project_expanded_operation
231,4.74628,4.62938,0.86673,1.11874,0.8451,0.01482,5986528769.91263,mc_base,Monte Carlo Base,total_project_expanded_operation
232,4.35589,4.40719,0.51855,1.08907,0.84336,0.01799,3235078051.61585,mc_base,Monte Carlo Base,total_project_expanded_operation
233,4.4414,4.76746,0.68175,1.01589,0.8476,0.02429,2270344429.08383,mc_base,Monte Carlo Base,total_project_expanded_operation
234,5.18554,4.52336,0.89347,1.05763,0.84444,0.01859,8516184857.33021,mc_base,Monte Carlo Base,total_project_expanded_operation
235,4.35406,6.16476,1.15894,0.98677,0.83359,0.02246,-1259124383.63787,mc_base,Monte Carlo Base,total_project_expanded_operation
236,4.50641,5.44007,1.05361,1.03278,0.834,0.01897,1187081238.46409,mc_base,Monte Carlo Base,total_project_expanded_operation
237,4.06157,5.05578,0.86006,0.96676,0.83217,0.02029,-2670591549.34533,mc_base,Monte Carlo Base,total_project_expanded_operation
238,4.45723,6.02724,0.88443,0.98748,0.83925,0.02509,1217838998.87531,mc_base,Monte Carlo Base,total_project_expanded_operation
239,4.52219,3.89763,1.07419,1.09905,0.84567,0.0123,2917613701.10642,mc_base,Monte Carlo Base,total_project_expanded_operation
240,5.08428,4.95712,1.19965,0.8897,0.83566,0.01305,984870375.22654,mc_base,Monte Carlo Base,total_project_expanded_operation
241,4.14932,4.83097,1.03944,1.01474,0.83498,0.01865,-1296285404.92327,mc_base,Monte Carlo Base,total_project_expanded_operation
242,4.03355,5.95275,0.79463,0.93476,0.84687,0.0182,-2091304901.91912,mc_base,Monte Carlo Base,total_project_expanded_operation
243,4.76499,3.30771,1.17892,1.04248,0.83758,0.02343,3033142414.36824,mc_base,Monte Carlo Base,total_project_expanded_operation
244,4.56354,7.01965,1.20945,0.92271,0.83769,0.02514,-1987307851.6814,mc_base,Monte Carlo Base,total_project_expanded_operation
245,5.28571,4.52305,0.61021,1.10207,0.83738,0.02201,9885994805.47991,mc_base,Monte Carlo Base,total_project_expanded_operation
246,4.47696,4.11563,1.15052,0.99443,0.83644,0.02212,-24370880.79809,mc_base,Monte Carlo Base,total_project_expanded_operation
247,4.27772,5.2818,0.85193,1.07248,0.83418,0.0189,2697464040.79094,mc_base,Monte Carlo Base,total_project_expanded_operation
248,4.78663,4.50178,0.77356,0.89147,0.8409,0.01803,2158549336.44979,mc_base,Monte Carlo Base,total_project_expanded_operation
249,4.89624,4.45112,1.43281,0.91524,0.84093,0.02343,3710964935.09371,mc_base,Monte Carlo Base,total_project_expanded_operation
250,4.75755,5.53442,0.99985,0.92008,0.84662,0.01551,-190046968.58946,mc_base,Monte Carlo Base,total_project_expanded_operation
251,4.24659,4.66845,1.03861,1.08579,0.84381,0.01755,995282478.85424,mc_base,Monte Carlo Base,total_project_expanded_operation
252,4.30779,4.44441,0.50153,0.96209,0.84385,0.02726,239325239.82294,mc_base,Monte Carlo Base,total_project_expanded_operation
253,4.95818,6.18,1.1639,0.8689,0.84185,0.02403,1594450089.84662,mc_base,Monte Carlo Base,total_project_expanded_operation
254,4.47035,3.56901,0.77894,1.08386,0.84328,0.0274,3098733984.26761,mc_base,Monte Carlo Base,total_project_expanded_operation
255,4.64155,4.45851,0.63051,1.11851,0.83468,0.02083,5555340444.37748,mc_base,Monte Carlo Base,total_project_expanded_operation
256,4.75905,4.77281,0.90306,1.08216,0.84555,0.01927,4308843552.44701,mc_base,Monte Carlo Base,total_project_expanded_operation
257,4.53356,6.47647,0.77684,1.08478,0.84178,0.02617,3773181719.5013,mc_base,Monte Carlo Base,total_project_expanded_operation
258,5.02018,5.51086,1.17142,1.06812,0.84017,0.01673,7129073058.10931,mc_base,Monte Carlo Base,total_project_expanded_operation
259,4.82669,5.21146,0.73729,1.1473,0.84244,0.02269,6724397445.90789,mc_base,Monte Carlo Base,total_project_expanded_operation
260,4.57563,5.57725,1.19452,0.88443,0.84752,0.03094,-2592219483.75174,mc_base,Monte Carlo Base,total_project_expanded_operation
261,4.80174,4.83589,1.01724,1.03535,0.85116,0.02299,3344598440.93334,mc_base,Monte Carlo Base,total_project_expanded_operation
262,4.58377,7.66352,1.45284,1.06784,0.84475,0.02333,2001146102.56426,mc_base,Monte Carlo Base,total_project_expanded_operation
263,4.62843,3.90063,0.81489,0.85518,0.84298,0.0153,-794873537.95099,mc_base,Monte Carlo Base,total_project_expanded_operation
264,4.81677,5.4928,1.33207,1.05778,0.83415,0.0239,2855554577.85603,mc_base,Monte Carlo Base,total_project_expanded_operation
265,4.35175,6.80279,1.07415,0.95098,0.85106,0.0257,-780967543.29526,mc_base,Monte Carlo Base,total_project_expanded_operation
266,4.36512,5.19421,0.59308,1.1131,0.84926,0.01703,4318983093.95938,mc_base,Monte Carlo Base,total_project_expanded_operation
267,4.89427,5.36528,0.6859,1.11792,0.84418,0.02523,6303212623.49372,mc_base,Monte Carlo Base,total_project_expanded_operation
268,5.0907,5.5816,0.83792,0.9033,0.83593,0.02035,1386640936.51914,mc_base,Monte Carlo Base,total_project_expanded_operation
269,5.06056,4.30535,1.13756,0.97163,0.85124,0.02344,4229491217.77588,mc_base,Monte Carlo Base,total_project_expanded_operation
270,4.88163,3.76932,1.03535,0.87095,0.83751,0.0209,1480178464.66524,mc_base,Monte Carlo Base,total_project_expanded_operation
271,4.48834,4.7895,0.8742,0.96659,0.84709,0.01785,332834601.53626,mc_base,Monte Carlo Base,total_project_expanded_operation
272,4.25682,5.01661,1.07696,0.89123,0.83984,0.02158,-2285200955.34918,mc_base,Monte Carlo Base,total_project_expanded_operation
273,4.77112,5.0184,0.97912,0.97505,0.84469,0.02549,1953072665.42091,mc_base,Monte Carlo Base,total_project_expanded_operation
274,4.79721,4.39243,1.03461,0.89947,0.83445,0.02245,2547544885.42102,mc_base,Monte Carlo Base,total_project_expanded_operation
275,5.27961,5.72467,0.89371,1.00859,0.85,0.02009,5322853204.38079,mc_base,Monte Carlo Base,total_project_expanded_operation
276,4.59006,4.78389,0.85426,1.02328,0.8301,0.02022,2635194959.17047,mc_base,Monte Carlo Base,total_project_expanded_operation
277,4.43026,4.70753,0.73593,0.96881,0.83808,0.01641,1540757659.34338,mc_base,Monte Carlo Base,total_project_expanded_operation
278,4.04685,5.14968,1.03534,1.08003,0.84192,0.02599,138946391.8953,mc_base,Monte Carlo Base,total_project_expanded_operation
279,4.80786,5.9649,1.15893,0.94671,0.8365,0.02278,129189813.85027,mc_base,Monte Carlo Base,total_project_expanded_operation
280,5.68507,6.86167,1.31075,0.94027,0.84848,0.02183,4527812645.11286,mc_base,Monte Carlo Base,total_project_expanded_operation
281,4.35497,6.30682,0.83551,0.92269,0.84452,0.02483,-1073469174.56594,mc_base,Monte Carlo Base,total_project_expanded_operation
282,4.22252,6.84695,1.26671,1.10463,0.84496,0.02441,-42903096.68967,mc_base,Monte Carlo Base,total_project_expanded_operation
283,3.72026,4.14876,0.57961,1.04538,0.83563,0.01913,-1535376618.97656,mc_base,Monte Carlo Base,total_project_expanded_operation
284,4.76457,5.7522,0.85615,1.02028,0.85101,0.01514,3194681513.90594,mc_base,Monte Carlo Base,total_project_expanded_operation
285,4.30097,4.82013,0.67054,1.09516,0.84311,0.02923,2614399261.65542,mc_base,Monte Carlo Base,total_project_expanded_operation
286,4.17512,3.63389,0.83778,0.90166,0.84868,0.01712,-1625045964.37475,mc_base,Monte Carlo Base,total_project_expanded_operation
287,5.08968,3.98747,1.09946,0.89243,0.83078,0.02221,1992442933.03896,mc_base,Monte Carlo Base,total_project_expanded_operation
288,4.1517,4.62749,0.77256,0.88345,0.83369,0.01828,-3339859421.40089,mc_base,Monte Carlo Base,total_project_expanded_operation
289,4.56318,7.07361,1.19998,1.00577,0.83344,0.01731,67205372.8221,mc_base,Monte Carlo Base,total_project_expanded_operation
290,4.48924,5.62261,0.64327,1.04084,0.82635,0.02296,1727061041.07195,mc_base,Monte Carlo Base,total_project_expanded_operation
291,3.6678,5.34466,0.77879,1.08495,0.84206,0.02393,-569365254.64208,mc_base,Monte Carlo Base,total_project_expanded_operation
292,4.6941,5.93841,0.66954,0.96329,0.84298,0.02042,1690313357.99452,mc_base,Monte Carlo Base,total_project_expanded_operation
293,4.68307,5.25851,0.84298,1.1168,0.85286,0.02248,5884409223.209,mc_base,Monte Carlo Base,total_project_expanded_operation
294,4.51104,5.65323,1.14928,1.06622,0.8489,0.01757,1705629715.41813,mc_base,Monte Carlo Base,total_project_expanded_operation
295,4.4326,4.05092,0.81982,0.95064,0.84046,0.02123,-200723776.18194,mc_base,Monte Carlo Base,total_project_expanded_operation
296,4.81178,4.89776,0.91422,1.09956,0.84851,0.01888,5802998571.67448,mc_base,Monte Carlo Base,total_project_expanded_operation
297,4.0311,3.68678,0.60404,0.91169,0.83561,0.02106,-3135077978.34975,mc_base,Monte Carlo Base,total_project_expanded_operation
298,4.77623,3.6489,1.22381,0.99388,0.84719,0.0159,2730580917.92911,mc_base,Monte Carlo Base,total_project_expanded_operation
299,3.68839,4.02446,0.63624,1.00461,0.83594,0.01943,-3467126672.19851,mc_base,Monte Carlo Base,total_project_expanded_operation
300,5.30432,5.51222,0.9205,0.93053,0.84684,0.01741,3763386494.19072,mc_base,Monte Carlo Base,total_project_expanded_operation
301,4.61417,5.01806,0.83678,1.09801,0.84019,0.02806,5248296647.43371,mc_base,Monte Carlo Base,total_project_expanded_operation
302,4.19342,4.74307,0.73931,0.8804,0.83913,0.01803,-3334893401.12453,mc_base,Monte Carlo Base,total_project_expanded_operation
303,4.59997,4.91611,1.09155,1.08506,0.83044,0.02098,2769428447.31087,mc_base,Monte Carlo Base,total_project_expanded_operation
304,4.4517,6.35279,1.0496,0.96596,0.83951,0.01282,-321779828.08849,mc_base,Monte Carlo Base,total_project_expanded_operation
305,4.0624,4.55583,1.09058,0.89261,0.83886,0.02567,-4102527805.6718,mc_base,Monte Carlo Base,total_project_expanded_operation
306,4.20773,5.22776,0.80756,0.9745,0.84428,0.01287,-610421852.58856,mc_base,Monte Carlo Base,total_project_expanded_operation
307,5.09596,4.92472,1.60312,0.91399,0.83716,0.01984,-180553387.86068,mc_base,Monte Carlo Base,total_project_expanded_operation
308,4.52681,4.29238,0.79314,1.07682,0.83098,0.02033,3332285584.89994,mc_base,Monte Carlo Base,total_project_expanded_operation
309,4.47957,5.96518,1.08469,0.87925,0.83401,0.01566,-2567493741.21474,mc_base,Monte Carlo Base,total_project_expanded_operation
310,4.76462,6.19949,1.1925,1.05071,0.85216,0.02154,5060531586.34879,mc_base,Monte Carlo Base,total_project_expanded_operation
311,4.13654,4.87687,0.59304,0.93394,0.84456,0.0275,-649134386.07007,mc_base,Monte Carlo Base,total_project_expanded_operation
312,4.80853,5.09169,0.75684,1.13457,0.84499,0.01911,5954557243.29192,mc_base,Monte Carlo Base,total_project_expanded_operation
313,4.8407,8.14849,1.53346,1.01322,0.83285,0.01853,2213091175.21252,mc_base,Monte Carlo Base,total_project_expanded_operation
314,4.47854,5.99801,0.69711,1.08456,0.83799,0.02179,3123306651.87102,mc_base,Monte Carlo Base,total_project_expanded_operation
315,4.01997,3.64267,0.81297,1.03062,0.8305,0.02528,-344919148.8051,mc_base,Monte Carlo Base,total_project_expanded_operation
316,4.28117,4.57374,1.0251,0.9371,0.83245,0.02186,-1693236222.20857,mc_base,Monte Carlo Base,total_project_expanded_operation
317,4.13061,6.47073,0.88789,1.114,0.83241,0.02859,1564548724.25568,mc_base,Monte Carlo Base,total_project_expanded_operation
318,4.40463,3.63577,1.33147,0.91532,0.83331,0.01909,-1940137552.22006,mc_base,Monte Carlo Base,total_project_expanded_operation
319,4.5814,5.58299,0.86782,0.9456,0.82989,0.02187,-92950648.03084,mc_base,Monte Carlo Base,total_project_expanded_operation
320,4.63119,5.68025,1.299,0.92152,0.84345,0.02227,-1510166837.74255,mc_base,Monte Carlo Base,total_project_expanded_operation
321,4.63101,4.84153,0.9631,0.86102,0.83859,0.02656,-1496449051.26083,mc_base,Monte Carlo Base,total_project_expanded_operation
322,5.02995,4.97543,1.35733,1.07901,0.84691,0.01883,4558773519.18869,mc_base,Monte Carlo Base,total_project_expanded_operation
323,4.1698,4.51515,0.81868,0.90036,0.85092,0.0211,-634397823.65738,mc_base,Monte Carlo Base,total_project_expanded_operation
324,4.70452,6.51394,1.43712,0.99942,0.85066,0.01759,1387219170.76045,mc_base,Monte Carlo Base,total_project_expanded_operation
325,4.64564,4.28018,0.92466,1.00474,0.83765,0.01525,4401286329.36939,mc_base,Monte Carlo Base,total_project_expanded_operation
326,3.90805,5.76201,0.79278,1.05942,0.83809,0.01803,228050568.02264,mc_base,Monte Carlo Base,total_project_expanded_operation
327,4.64601,4.56174,0.8268,1.10473,0.83985,0.01979,5223456664.3114,mc_base,Monte Carlo Base,total_project_expanded_operation
328,5.08249,4.73472,1.46693,1.10199,0.85129,0.0205,6022716968.39541,mc_base,Monte Carlo Base,total_project_expanded_operation
329,4.37253,4.11172,1.18309,1.04966,0.84707,0.02192,565891757.38485,mc_base,Monte Carlo Base,total_project_expanded_operation
330,3.67439,4.56738,0.57763,1.0099,0.8465,0.01996,-2500088016.15834,mc_base,Monte Carlo Base,total_project_expanded_operation
331,5.01849,4.4055,0.92902,1.14139,0.84639,0.02715,9803653887.22206,mc_base,Monte Carlo Base,total_project_expanded_operation
332,4.20394,3.53201,0.56101,1.05276,0.8367,0.02114,2284713811.52767,mc_base,Monte Carlo Base,total_project_expanded_operation
333,4.67433,5.83698,1.02331,1.09634,0.84049,0.02365,3409402951.69369,mc_base,Monte Carlo Base,total_project_expanded_operation
334,4.59166,5.20111,1.11521,1.1207,0.8421,0.02311,6355813904.8488,mc_base,Monte Carlo Base,total_project_expanded_operation
335,4.06138,5.94431,1.2115,0.91617,0.85221,0.01831,-3403550571.24518,mc_base,Monte Carlo Base,total_project_expanded_operation
336,4.63101,4.89968,1.07736,0.94941,0.85034,0.0239,166088977.03957,mc_base,Monte Carlo Base,total_project_expanded_operation
337,4.15047,4.7691,0.68862,0.99846,0.83749,0.02286,-1059515791.81764,mc_base,Monte Carlo Base,total_project_expanded_operation
338,4.70568,4.63686,0.7849,0.962,0.84477,0.02236,2685692049.83015,mc_base,Monte Carlo Base,total_project_expanded_operation
339,3.75524,3.0864,0.5678,1.09618,0.83422,0.0187,1082876455.11214,mc_base,Monte Carlo Base,total_project_expanded_operation
340,3.82267,3.85531,0.77224,0.91828,0.8512,0.02497,-4138976267.66808,mc_base,Monte Carlo Base,total_project_expanded_operation
341,4.3558,5.69659,1.06987,1.07905,0.82999,0.02278,725617593.17138,mc_base,Monte Carlo Base,total_project_expanded_operation
342,4.08853,3.78001,0.82719,1.0045,0.84731,0.01574,-975236037.66299,mc_base,Monte Carlo Base,total_project_expanded_operation
343,4.40385,5.1569,0.71487,1.04638,0.84431,0.01536,3523343567.52946,mc_base,Monte Carlo Base,total_project_expanded_operation
344,4.99982,5.5329,1.0124,0.89591,0.84486,0.01743,1503920281.70102,mc_base,Monte Carlo Base,total_project_expanded_operation
345,4.55788,6.43569,0.8592,1.1245,0.84367,0.02188,4922881215.7776,mc_base,Monte Carlo Base,total_project_expanded_operation
346,3.84291,3.70333,0.8183,0.96965,0.85119,0.02771,-2986651831.07104,mc_base,Monte Carlo Base,total_project_expanded_operation
347,5.04843,4.98966,1.11818,1.04978,0.84154,0.01969,4161776396.56222,mc_base,Monte Carlo Base,total_project_expanded_operation
348,3.97738,4.94167,0.6118,1.11058,0.83234,0.02109,2111137182.07471,mc_base,Monte Carlo Base,total_project_expanded_operation
349,4.55321,6.2483,0.88514,0.95923,0.83226,0.02766,554913215.93579,mc_base,Monte Carlo Base,total_project_expanded_operation
350,4.22652,4.25179,0.8993,1.0641,0.83534,0.02342,2559211439.15152,mc_base,Monte Carlo Base,total_project_expanded_operation
351,4.4339,6.90055,0.92626,0.88382,0.82855,0.02482,-2284849798.31246,mc_base,Monte Carlo Base,total_project_expanded_operation
352,4.15678,4.18655,0.77436,0.93502,0.84847,0.01938,-1787360141.64853,mc_base,Monte Carlo Base,total_project_expanded_operation
353,4.62871,6.51211,1.22785,0.98566,0.82826,0.02303,-29172041.69281,mc_base,Monte Carlo Base,total_project_expanded_operation
354,4.1561,5.25462,0.75158,0.90911,0.85063,0.02516,-2401280374.5089,mc_base,Monte Carlo Base,total_project_expanded_operation
355,4.74247,5.51174,1.04568,0.91436,0.85188,0.02305,496564206.54991,mc_base,Monte Carlo Base,total_project_expanded_operation
356,4.23762,3.67914,0.81633,1.05413,0.83388,0.02646,1287068640.10794,mc_base,Monte Carlo Base,total_project_expanded_operation
